2025-05-28 09:12:20.240626+0000	INFO	             env/logging.go:42	=====================> Service started SCION Control Service cs1-ff00_0_110-1
  Scion version: 

  pid:           188358
  euid/egid:     1000 1000
  cmd line:      ["bin/control" "--config" "gen/ASff00_0_110/cs1-ff00_0_110-1.toml"]

2025-05-28 09:12:20.242248+0000	INFO	        storage/storage.go:201	Connecting PathDB	{"backend": "sqlite", "connection": "gen-cache/cs1-ff00_0_110-1.path.db"}
2025-05-28 09:12:20.344505+0000	INFO	      periodic/periodic.go:136	Starting periodic task	{"debug_id": "b7105b7b", "task": "control_pathstorage_cleaner_cleaner"}
2025-05-28 09:12:20.344842+0000	INFO	        storage/storage.go:244	Connecting TrustDB	{"backend": "sqlite", "connection": "gen-cache/cs1-ff00_0_110-1.trust.db"}
2025-05-28 09:12:20.434981+0000	INFO	           control/trust.go:41	TRCs loaded	{"files": ["gen/ASff00_0_110/certs/ISD1-B1-S1.trc", "gen/ASff00_0_110/certs/ISD2-B1-S1.trc", "gen/ASff00_0_110/certs/ISD3-B1-S1.trc", "gen/ASff00_0_110/certs/ISD4-B1-S1.trc", "gen/ASff00_0_110/certs/ISD5-B1-S1.trc"]}
2025-05-28 09:12:20.441323+0000	INFO	           control/trust.go:54	Certificate chains loaded	{"files": ["gen/ASff00_0_110/crypto/as/ISD1-ASff00_0_110.pem"]}
2025-05-28 09:12:20.441481+0000	DEBUG	              snet/snet.go:181	UDP socket opened on	{"addr": "127.0.0.36:32767"}
2025-05-28 09:12:20.441522+0000	INFO	        appnet/infraenv.go:101	QUIC server conn initialized	{"local_addr": "[1-ff00:0:110,127.0.0.36]:31000"}
2025-05-28 09:12:20.441534+0000	INFO	        appnet/infraenv.go:102	QUIC client conn initialized	{"local_addr": "[1-ff00:0:110,127.0.0.36]:32767"}
2025/05/28 09:12:20 connection doesn't allow setting of receive buffer size. Not a *net.UDPConn?. See https://github.com/quic-go/quic-go/wiki/UDP-Buffer-Sizes for details.
2025-05-28 09:12:20.442554+0000	INFO	        storage/storage.go:164	Connecting BeaconDB	{"backend": "sqlite", "connection": "gen-cache/cs1-ff00_0_110-1.beacon.db"}
2025-05-28 09:12:20.489606+0000	INFO	      periodic/periodic.go:136	Starting periodic task	{"debug_id": "421eb3d0", "task": "control_beaconstorage_cleaner_cleaner"}
2025-05-28 09:12:20.491195+0000	DEBUG	    trust/crypto_loader.go:115	Ignoring existing TRC	{"file": "gen/ASff00_0_110/certs/ISD1-B1-S1.trc"}
2025-05-28 09:12:20.491207+0000	DEBUG	    trust/crypto_loader.go:115	Ignoring existing TRC	{"file": "gen/ASff00_0_110/certs/ISD2-B1-S1.trc"}
2025-05-28 09:12:20.491212+0000	DEBUG	    trust/crypto_loader.go:115	Ignoring existing TRC	{"file": "gen/ASff00_0_110/certs/ISD3-B1-S1.trc"}
2025-05-28 09:12:20.491215+0000	DEBUG	    trust/crypto_loader.go:115	Ignoring existing TRC	{"file": "gen/ASff00_0_110/certs/ISD4-B1-S1.trc"}
2025-05-28 09:12:20.491219+0000	DEBUG	    trust/crypto_loader.go:115	Ignoring existing TRC	{"file": "gen/ASff00_0_110/certs/ISD5-B1-S1.trc"}
2025-05-28 09:12:20.491929+0000	DEBUG	     trust/crypto_loader.go:66	Ignoring existing certificate chain	{"file": "gen/ASff00_0_110/crypto/as/ISD1-ASff00_0_110.pem"}
2025-05-28 09:12:20.492183+0000	INFO	        trust/signer_gen.go:78	Generated new signer	{"subject_key_id": "603e8d280a3f8ca36ca6d2e272e489927ecf97b3", "expiration": "2025-05-31 09:09:17.000000+0000"}
2025-05-28 09:12:20.492217+0000	INFO	      periodic/periodic.go:136	Starting periodic task	{"debug_id": "31a7514e", "task": "signer generator"}
2025-05-28 09:12:20.492249+0000	INFO	      periodic/periodic.go:136	Starting periodic task	{"debug_id": "47630127", "task": "trc expiration updater"}
2025-05-28 09:12:20.492324+0000	INFO	           control/main.go:666	DRKey is DISABLED by configuration
2025-05-28 09:12:20.492627+0000	INFO	           control/main.go:718	Exposing API	{"addr": "127.0.0.36:31152"}
2025-05-28 09:12:20.492941+0000	INFO	           control/main.go:745	No static info file found. Static info settings disabled.	{"err": {"msg": "failed to read static info config: ", "cause": "open gen/ASff00_0_110/staticInfoConfig.json: no such file or directory", "stacktrace": ["github.com/scionproto/scion/control/beaconing.ParseStaticInfoCfg control/beaconing/staticinfo_config.go:94", "main.realMain control/cmd/control/main.go:743", "github.com/scionproto/scion/private/app/launcher.(*ApplicationBase).executeCommand private/app/launcher/launcher.go:161", "github.com/scionproto/scion/private/app/launcher.(*Application).executeCommand private/app/launcher/launcher_unix.go:108", "github.com/scionproto/scion/private/app/launcher.(*Application).run.func1 private/app/launcher/launcher_unix.go:60", "github.com/spf13/cobra.(*Command).execute external/gazelle++go_deps+com_github_spf13_cobra/command.go:1015", "github.com/spf13/cobra.(*Command).ExecuteC external/gazelle++go_deps+com_github_spf13_cobra/command.go:1148", "github.com/spf13/cobra.(*Command).Execute external/gazelle++go_deps+com_github_spf13_cobra/command.go:1071", "github.com/spf13/cobra.(*Command).ExecuteContext external/gazelle++go_deps+com_github_spf13_cobra/command.go:1064", "github.com/scionproto/scion/private/app/launcher.(*Application).run private/app/launcher/launcher_unix.go:97", "github.com/scionproto/scion/private/app/launcher.(*Application).Run private/app/launcher/launcher_unix.go:48", "main.main control/cmd/control/main.go:111", "runtime.main GOROOT/src/runtime/proc.go:283"], "file": "gen/ASff00_0_110/staticInfoConfig.json"}}
2025-05-28 09:12:20.493084+0000	INFO	      periodic/periodic.go:136	Starting periodic task	{"debug_id": "3694c428", "task": "control_beaconing_originator"}
2025-05-28 09:12:20.493108+0000	INFO	      periodic/periodic.go:136	Starting periodic task	{"debug_id": "3eec284a", "task": "control_beaconing_propagator"}
2025-05-28 09:12:20.493126+0000	INFO	      periodic/periodic.go:136	Starting periodic task	{"debug_id": "c9f31ee2", "task": "control_beaconing_registrar"}
2025-05-28 09:12:20.493155+0000	INFO	      periodic/periodic.go:136	Starting periodic task	{"debug_id": "f643742f", "task": "control_pathstorage_cleaner"}
2025-05-28 09:12:20.493162+0000	INFO	           control/main.go:819	Started periodic tasks
2025-05-28 09:12:20.493234+0000	INFO	                env/env.go:201	Exporting prometheus metrics	{"addr": "127.0.0.36:30452"}
